Symbol,Max,tcost,scores,weights_ystd,sect,mv,trend
2751,0.00566254477455296,0.0,-0.000436055212083182,0.0,801140.SI,2443380246.972,-0.164460311226731
2755,0.00570488062454203,0.0,-4.49727848994301e-06,0.0,801150.SI,2585656287.238,0.0139233586972172
2756,0.00690687020747399,0.005,-0.000173772001598151,0.0,801040.SI,3760097689.18,0.0
2757,0.00684805218607358,0.0,0.00018484288701499997,0.0,801890.SI,3960924477.928,0.0
2759,0.0039927678803381205,0.0,-0.00143827426891629,0.0,801110.SI,2662249993.54,-0.10395810683593901
2768,0.012,0.0,0.00121966018849645,0.0,801030.SI,5831952017.6,0.0
2773,0.00682616166299323,0.0,-0.000700064323410441,0.0,801150.SI,22042056652.88,0.0
2776,0.0035640729887536702,0.0,1.2476400838928e-05,0.0,801130.SI,3827254500.084,0.0
2777,0.00502943739872779,0.0,-0.000404970465932974,0.0,801750.SI,7463488083.09,0.0917812732414036
2782,0.012,0.0,0.000951894381489051,0.0,801080.SI,5492844000.0,0.0
2791,0.00880212112658115,0.0,-0.0007397768761230071,0.0,801710.SI,12606530905.878,0.0253748796167014
2792,0.00457433934339815,0.0,-0.000207322770854752,0.0,801770.SI,4098840456.932,0.0636122765361292
2793,0.00248056466469981,0.0,0.00044758765298696604,0.0,801150.SI,3346775664.802,0.0241025049795448
2796,0.0038174877196887704,0.0,0.000202679749868645,0.0,801890.SI,4556730129.6,0.0
2797,0.012,0.005,-0.000514679495105696,0.0,801790.SI,23914387200.0,0.0
2798,0.0108975345005201,0.0,-0.000973383011066028,0.0,801140.SI,7884707575.672,0.0550651409907431
2799,0.0021263439065587197,0.0,-0.00039568825965354,0.0,801140.SI,2472600000.0,0.0
2810,0.00913034689562107,0.0,-0.00345152248491287,0.0,801030.SI,4539688581.12,0.136146144092259
2811,0.0032748463774775896,0.0,0.000602254863332748,0.0,801720.SI,2511250532.416,0.0
2812,0.012,0.0,3.18180003743307e-05,0.0,801030.SI,30515793914.488,0.0563098611563174
2815,0.0118045818102636,0.0,0.000251945597165073,0.0,801080.SI,7514108450.284,0.0514752131421161
2816,0.00268951841803347,0.0,0.00081721908249537,0.0,801890.SI,2782384441.7759995,0.0716451170263183
2821,0.012,0.0,0.00054753654345665,0.0,801150.SI,46949672682.0,0.12107576916111698
2822,0.012,0.0,-0.000220282066213156,0.0,801720.SI,5812179568.544001,0.0147074003325561
2829,0.008750137772309591,0.0,0.000619904041680164,0.0,801740.SI,2535989257.872,0.0
2831,0.00858397288059505,0.0,-2.69966111798939e-05,0.0,801140.SI,10219269225.071999,0.0
2832,0.00347115296441821,0.0,5.74903846299031e-05,0.0,801130.SI,4397387921.24,0.0
2837,0.00440791057335001,0.0,-0.000104408582430012,0.0,801890.SI,5934642699.23,0.000432897733695047
2838,0.012,0.0,0.00149123006492205,0.0,801030.SI,11180953388.432,0.0438861067475857
2839,0.00435726175295186,0.005,-0.000448329176900028,0.0,801780.SI,7000850167.344,-0.0487932715325062
2840,0.00490885343073035,0.0,0.00114478038282139,0.0,801120.SI,4609069728.8,-0.01997037761671
2841,0.012,0.0,-0.0008158123170465209,0.0,801080.SI,32737940870.218,0.0
2847,0.0110241054481404,0.0,-0.00127046797245888,0.0,801120.SI,10491294144.355999,0.0291984471793424
2850,0.012,0.0,0.000937799080515159,0.0,801080.SI,7259369295.42,0.117343593451031
2851,0.0112657151426102,0.0,0.0009541126983730141,0.0,801730.SI,8867027036.56,0.0330800585976451
2852,0.00908410986403247,0.0,0.000585568179819269,0.0,801010.SI,3275212134.912,0.0
2859,0.00818076760230161,0.0,-0.000221698504891091,0.0,801080.SI,9677246282.94,0.0594402724563057
2867,0.00475291623941754,0.0,0.0009407699899965109,0.00404658985723768,801140.SI,14633015331.3,0.0
2869,0.00758225031776592,0.0,-0.000396630294547366,0.0,801080.SI,5673193638.07,0.0480427291568361
2880,0.00540859982806726,0.0,0.000868711773565632,0.0,801150.SI,2656184465.7,0.16675973331025198
2884,0.00442715609061394,0.0,0.000778486139658532,0.0,801890.SI,2726757590.372,0.0
2891,0.012,0.0,-0.000776296469981867,0.0,801010.SI,3080461391.4,0.0127145956071873
2901,0.012,0.0,0.00166697715215786,0.00389188084638502,801150.SI,3655379260.0,0.346532070006153
2906,0.00224802221566665,0.0,5.2388714015315996e-05,0.0,801880.SI,2533771062.144,0.0
2911,0.0105419528633264,0.0,-0.0040231241399294,0.0,801160.SI,4952746356.5,0.0
2912,0.012,0.0,-0.0009156873486446539,0.0,801750.SI,7527269560.0,0.0818890514141208
2916,0.012,0.0,-0.000338832736739938,0.0,801080.SI,21375221689.728,0.18483065263043202
2918,0.0118855346372827,0.0,0.000600171910114508,0.0,801710.SI,4446346322.55,0.125191291666795
2920,0.012,0.0,0.00024297285473629904,0.0039959241401949395,801750.SI,6163993000.0,0.0291859302497516
2925,0.00839850501403514,0.0,-5.02638928886842e-05,0.0,801080.SI,7893069280.06,0.0
2926,0.00948359416175252,0.005,-0.000268978454468739,0.0,801790.SI,17525421099.648,-0.0139974489881615
2928,0.00620081489953064,0.0,0.000909024669155399,0.0,801170.SI,2696095315.08,0.0
2938,0.012,0.0,-0.000204855653844352,0.0,801080.SI,11128068780.182,0.013308422161438344
2939,0.010489234265283002,0.005,-0.00018058055042326202,0.0,801790.SI,19411006379.184,0.013308422161438344
2941,0.012,0.0,-0.0011245495850926198,0.0,801720.SI,2539079500.0,0.013308422161438344
2945,0.007954863937716841,0.005,-0.0005124516348661031,0.0,801790.SI,10281736970.358,0.013308422161438344
2946,0.012,0.0,-0.00328634052328171,0.0,801120.SI,2958830123.84,0.013308422161438344
2950,0.0075800155189359,0.0,0.00117948040564289,0.0,801150.SI,8246127350.231999,0.013308422161438344
2958,0.00780223233877242,0.005,-8.08423986633553e-05,0.0,801780.SI,11635643416.623999,0.013308422161438344
300001,0.012,0.0,-0.000354774621171631,0.0,801730.SI,18749622144.576,0.00651773243526074
300002,0.012,0.0,0.000375763486490646,0.00715161271674494,801750.SI,9456059484.972,0.0
300003,0.012,0.0,-0.000994307786047601,0.0,801150.SI,55206607970.574005,0.0482682318657719
300007,0.00394916544194748,0.0,-0.000426118109690827,0.0,801890.SI,3028243132.7279997,0.0
300009,0.012,0.0,0.0007563624356638009,0.0,801150.SI,14389087455.776001,0.0
300010,0.012,0.0,0.0015243765639328401,0.0,801750.SI,12241553875.656,0.131635595665919
300012,0.012,0.0,0.0009108023426205289,0.0039959241401949395,801230.SI,26967778904.36,0.49644047323359003
300015,0.012,0.0,0.0007371888010227,0.0,801150.SI,126517431162.636,0.170398275321712
300016,0.0025174834440200603,0.0,-0.00049780901298288,0.0,801150.SI,3262643787.2840004,0.0
300017,0.012,0.0,-0.0009236441987985189,0.0,801770.SI,17003885205.186,-0.115853439495955
300019,0.00247621420997664,0.0,-0.00101974576286954,0.0,801030.SI,2739206890.948,0.0
300020,0.006671519864144639,0.0,8.50594160949759e-05,0.0038513862378647297,801750.SI,5963115331.824,0.0
300024,0.00838415583615398,0.0,-0.000499255594325326,0.0,801890.SI,19595413135.37,-0.0665186507806017
300026,0.012,0.0,0.000555028784452156,0.0,801150.SI,13433594211.56,0.0373013576895674
300031,0.00631284305729284,0.0,0.000840929244490538,0.0039047378320923296,801760.SI,6335650766.4,0.0061378984864030395
300033,0.012,0.0,-9.80458573414042e-05,0.0,801750.SI,29804579129.592003,0.0779836915002208
300034,0.0057625037666097605,0.0,0.00057151444682589,0.0038459817852037398,801740.SI,7038035836.172,0.135358035337399
300035,0.012,0.0,-0.000329764770713947,0.0,801030.SI,3351599053.2959995,0.0
300036,0.00934070622699488,0.0,-0.0007254347215648401,0.0,801750.SI,8604601785.76,0.0636138053270491
300037,0.012,0.0,0.000664027400487837,0.0,801030.SI,10216708694.831999,0.0557181414258361
300038,0.00636774594669404,0.0,-9.8886116230341e-05,0.0,801760.SI,6149268441.792,-0.0913304485295446
300039,0.00283130427121604,0.0,-0.0008674288476762111,0.0,801150.SI,4625256330.368,0.0
300041,0.0112936707023159,0.0,0.000283242636064351,0.0,801030.SI,4638610906.032001,0.0804387411625142
300042,0.012,0.0,0.00019293628697658502,0.0,801750.SI,2921160424.448,0.0
300043,0.00437308638632482,0.0,0.000723157001833661,0.0,801760.SI,3022662007.9040003,0.0
300044,0.00372270578117241,0.0,-0.000877419143851768,0.0,801750.SI,3335656711.098,-0.0322001586615881
300045,0.012,0.0,0.000666870210782048,0.0,801750.SI,5085861787.278,0.0422319989278684
300046,0.012,0.0,-0.000380189359420373,0.0,801080.SI,4538177280.0,0.146284756359727
300047,0.00393927512292948,0.0,-0.00072441610402972,0.0,801750.SI,3622331127.3240004,-0.0335071578207057
300052,0.00541417924776694,0.0,0.00162470545746736,0.0039507507073729105,801760.SI,2557732754.304,0.0
300053,0.012,0.0,-0.00036780915074452404,0.0,801080.SI,6666792980.748,-0.011893474093158999
300054,0.012,0.0,0.00015734338628623502,0.0,801030.SI,8454267677.628,0.0306748854813281
300058,0.012,0.0,0.0008524826735730349,0.0,801760.SI,15499091272.14,0.0
300059,0.012,0.0,0.000287832431700612,0.0,801760.SI,93490278605.86,0.0822852819981344
300061,0.0024688052053946,0.0,-0.00030273919355162596,0.0,801760.SI,2533322406.384,-0.0921615524315851
300063,0.012,0.0,2.7321656250897e-05,0.0,801760.SI,3137921763.0,0.0
300066,0.00522494527510518,0.0,-0.00034050082162356403,0.0,801890.SI,4956345367.264,0.138418748839665
300068,0.005088448153932471,0.0,7.544143410662009e-05,0.0,801730.SI,8734951221.831999,-0.0132307242924375
300070,0.012,0.0,-8.35375295236983e-05,0.0029969431051462,801160.SI,17654680740.762,0.0
300072,0.007137439565669759,0.0,0.00175665118089774,0.0,801030.SI,7986005244.415999,-0.12881787424435098
300073,0.012,0.0,-0.0006431049731176731,0.0,801030.SI,11267725586.076,0.0
300075,0.0056404615176683295,0.0,-0.000725014884319718,0.0,801750.SI,4001306345.7,0.0
300077,0.010634296430049001,0.0,-0.000271925526472176,0.0,801080.SI,4126079219.0,0.0
300078,0.012,0.0,0.00011970671759913502,0.0,801080.SI,10029440852.112,0.0
300079,0.0058686780380856705,0.0,-0.000199478547287013,0.0,801750.SI,5956639178.72,0.0
300081,0.0044688723396227896,0.0,0.000514534479622069,0.0,801770.SI,3147449745.8459997,0.0
300083,0.0108992309795206,0.0,0.000212191191898256,0.0,801080.SI,6005483570.28,0.0
300085,0.0062174507762449704,0.0,-0.0011360434965363199,0.0,801750.SI,5632386006.99,0.0
300088,0.012,0.0,-0.00043952264842650896,0.0,801080.SI,21700290034.016003,0.0
300096,0.0022589372743406,0.0,0.000591314174268272,0.0,801750.SI,2837470387.3440003,0.0
300098,0.0106715749214287,0.0,-0.000514721242663009,0.0,801770.SI,7089634103.49,0.0
300099,0.00287134152940532,0.0,-0.000369514706068016,0.0,801890.SI,2481752796.5160003,0.0
300101,0.007896386898208,0.0,0.000665468062131229,0.0,801740.SI,5715159774.23,-0.00200224731786282
300102,0.005046877430675721,0.0,-0.000383043997181098,0.0,801080.SI,3284218764.662,-0.00714519619327086
300113,0.012,0.0,0.00026658039804960097,0.0,801760.SI,8953503497.346,0.0
300114,0.0037512435818851295,0.0,0.000201481634484784,0.0,801890.SI,6256153684.41,0.0
300115,0.012,0.0,-0.0009399724161791949,0.0,801080.SI,16363039170.14,0.0
300118,0.012,0.0,0.000133798964387874,0.0,801730.SI,8605425598.25,0.0
300119,0.00673854605232196,0.0,0.0004894235422894741,0.0,801010.SI,4244009066.6359997,0.00436735447898135
300122,0.012,0.0,0.00045430781516957804,0.0,801150.SI,72328012236.7,0.0591640677906792
300123,0.012,0.0,0.000694833531346869,0.0,801740.SI,6103578479.18,0.0766757404538857
300124,0.012,0.0,0.00225903914379192,0.0,801730.SI,47759159963.412,0.0
300127,0.012,0.0,-0.00035816202400507796,0.0,801050.SI,3884118848.78,0.0
300131,0.012,0.0,-0.00231335131631658,0.0,801080.SI,4734768306.26,-0.0539911717253846
300133,0.00862040350883425,0.0,-0.000655969585950163,0.0,801760.SI,9490863337.308,0.0
300134,0.00640145668608111,0.0,-0.00019147626764328898,0.0,801770.SI,9610518900.94,0.0
300136,0.012,0.0,-5.37151745345832e-05,0.0,801080.SI,31864869135.68,0.0
300138,0.00651568656065537,0.0,-8.21820168346886e-05,0.0,801010.SI,4311293929.326,0.0112421256337048
300140,0.00317427675434683,0.0,-0.00029038709887140696,0.0,801160.SI,3471489287.552,0.0
300142,0.012,0.0,0.00226572077912945,0.0,801150.SI,61705523498.024,0.149810157710193
300143,0.007035384124610029,0.0,0.000107177000943728,0.0,801150.SI,5959337242.04,0.0
300144,0.012,0.0,0.000537386759949665,0.0029969431051462,801210.SI,39603137227.993996,0.0658933822138999
300146,0.011670746166917,0.0,0.00128839479975562,0.0,801120.SI,16270106573.058,0.0
300147,0.00371993285069269,0.0,1.22867492725995e-05,0.0,801150.SI,5450996486.752,0.0
300149,0.0040613516456946,0.0,-0.0008080478730125901,0.0,801150.SI,4854672659.61,-0.0317506917045524
300151,0.012,0.0,-0.0006107838613257179,0.0,801890.SI,3414512508.28,0.0165847298185481
300160,0.012,0.0,0.000157614927566953,0.0,801110.SI,3617561715.992,0.0303974946962115
300161,0.00533830457950346,0.0,4.941546727355329e-05,0.0,801890.SI,3564481988.9659996,0.0360926133415615
300166,0.012,0.0,-0.0006481032088476099,0.0,801750.SI,11565363363.028,0.0192129137451046
300168,0.012,0.0,-0.000174936037953096,0.0,801750.SI,24428762858.88,0.0
300170,0.00576203513605201,0.0,-0.000212698520731722,0.0,801750.SI,6328299704.88,-0.0364381249429282
300171,0.012,0.0,5.546274271044879e-05,0.0,801890.SI,4909937178.09,0.0070061511888131894
300175,0.00267425128628962,0.0,0.0006456225688463349,0.0,801010.SI,3146827200.0,0.0397695605679693
300177,0.012,0.0,-0.0007348621857671929,0.0,801750.SI,4600711947.624001,0.0
300181,0.0035876481229585,0.0,0.000428824131382293,0.0,801150.SI,2671519322.88,0.0
300182,0.012,0.0,-0.000407140142792953,0.0,801760.SI,7910733541.308001,-0.0597666082875697
300183,0.00356462946166626,0.0,-0.00035879181820495297,0.0,801770.SI,3811115524.14,-0.0062495520875441605
300184,0.0064568897408516105,0.0,-0.0010270803014476699,0.0,801080.SI,6649570000.44,0.0
300187,0.00201399754921235,0.0,-0.0006465625108588059,0.0,801160.SI,2981277624.564,0.013308422161438344
300188,0.012,0.0,0.00037979984899891604,0.0,801750.SI,11301357816.96,0.0433284976779877
300189,0.012,0.0,-0.00114287286385405,0.0,801010.SI,4089109230.008,0.0363381071984829
300191,0.0023680055386676,0.0,0.000425893159291076,0.0,801020.SI,3482076400.0,0.0
300192,0.00545639465010551,0.0,-0.000244265704731509,0.0,801760.SI,2880915111.746,0.0486844380683833
300200,0.00955070912063862,0.0,0.0017990745176506898,0.00344082606441932,801030.SI,3036888585.0,0.0992866520103994
300202,0.012,0.0,-0.000583875258269367,0.0,801750.SI,4996399025.796,0.0
300203,0.00914887192241352,0.0,-8.39873384986501e-05,0.0,801160.SI,6619331465.4,-0.04043453727736
300205,0.00299104696094637,0.0,0.00040061990800621097,0.0,801770.SI,4050301396.3040004,0.0
300206,0.012,0.0,-0.00010936923487147,0.0,801150.SI,4955416474.14,0.0473067051884821
300207,0.012,0.0,0.00027833040583881603,0.0,801080.SI,19504551657.258,0.0
300209,0.00473167897642025,0.0,0.00021556996878908602,0.0,801750.SI,3163544252.592,-0.0782743590695807
300212,0.012,0.0,0.00031647765752531004,0.0,801750.SI,24293332470.372,0.08980128824694099
300220,0.00811079493163987,0.0,0.00047241404677595994,0.0,801080.SI,6706370904.714001,0.17079760971434002
300222,0.00815113357867988,0.0,0.000366990897406697,0.0,801890.SI,3821579797.016,-0.0547672918544575
300223,0.012,0.0,-0.000773725307801589,0.0,801080.SI,11805473879.31,0.0407279814724855
300224,0.012,0.0,-0.000541095853043063,0.0,801050.SI,6852121069.84,0.0
300225,0.0036481981768060603,0.0,0.0009264089369349289,0.0,801030.SI,2864124034.2720003,0.0
300226,0.00835141222829755,0.0,0.000170396193324815,0.0,801760.SI,11727303448.5,0.00997131131290292
300227,0.00547814329812288,0.0,0.000757246770957819,0.0,801080.SI,2501941893.842,0.0999055046851759
300229,0.0040751912199916,0.0,0.000603864275942327,0.0,801750.SI,7529242940.006,0.0534057891649554
300231,0.00557601230201833,0.0,0.00156631874773387,0.0039959241401949395,801750.SI,3000735293.566,0.0
300232,0.00421071205154755,0.0,-0.0004932161918575129,0.00389033984259305,801080.SI,5595078030.708,0.0
300233,0.012,0.0,0.0005055239657715339,0.0,801150.SI,8615060155.8,0.0519522080439053
300236,0.012,0.0,-0.00022147669558069799,0.0,801030.SI,15406011804.762,0.0541256214779204
300238,0.00348546249907725,0.0,-0.00044067416190338605,0.0,801150.SI,4260487200.04,0.0
300244,0.0105530817570387,0.0,-6.239029033378199e-05,0.0,801150.SI,11183296346.456001,0.0178339556567456
300245,0.00500902023607022,0.0,0.000206800107727162,0.0,801750.SI,2893595044.572,-0.0407825111850078
300248,0.0035691383512793705,0.0,-0.00029326903579756096,0.0,801750.SI,3439796718.7079997,0.083121959996385
300252,0.00280361252711728,0.0,-0.0008441977408422901,0.0,801770.SI,3665790071.04,0.0
300253,0.012,0.0,-0.000137421735176575,0.0,801750.SI,30594146688.0,0.0797775764874654
300256,0.00420304936797988,0.0,-5.61200134451038e-06,0.0,801080.SI,4817372151.332,0.0
300257,0.00219829097277148,0.0,0.000587959022263688,0.0,801890.SI,8857576976.656,-0.0499237008144912
300259,0.00339414306983508,0.0,0.00150400065704071,0.0,801890.SI,3771354512.828,0.111451717290887
300261,0.012,0.0,-0.00344667900156735,0.0,801030.SI,4160177420.358,0.0
300263,0.00873412361673516,0.0,0.0006733230707467081,0.0,801160.SI,5218400926.114,0.0
300265,0.012,0.0,-0.00205314016104964,0.0,801730.SI,3824294823.0,0.0214753346155381
300271,0.012,0.0,0.00028832827896695096,0.0,801750.SI,16860425457.69,0.0901465012126111
300273,0.012,0.0,0.00014584901611822902,0.0,801150.SI,3713602859.148,0.0
300274,0.012,0.0,3.39324874033948e-05,0.0,801730.SI,11816433906.552,0.0
300276,0.012,0.0,-0.0012768566873041,0.0,801890.SI,3527125065.1559997,0.0
300277,0.00513346520299615,0.0,0.000121483231864877,0.0,801750.SI,2682481593.75,0.0
300280,0.008147126690184909,0.0,0.000355482193412522,0.0,801760.SI,4294570599.564,0.0
300284,0.0042213559556003,0.0,0.00041638988728985,0.0,801720.SI,4992507447.584001,0.0
300285,0.009505702258377591,0.0,0.000678293518594934,0.0,801030.SI,16732064710.592,0.16561580071818602
300292,0.010999583004016001,0.0,-0.000279673193663726,0.0,801760.SI,5222216739.28,0.0
300293,0.012,0.0,-0.000646233894297932,0.0,801890.SI,2892240000.0,0.0
300294,0.0115423574144731,0.0,0.000116749335176952,0.0039959241401949395,801150.SI,13809196734.084,0.0
300296,0.00816138887879322,0.0,0.000391136372711099,0.0,801080.SI,10250198621.776,-0.0581384338977999
300298,0.010594433639672999,0.0,0.000701187293124974,0.005859826018962171,801150.SI,9767975552.28,0.0
300299,0.012,0.0,-0.0035704535095824703,0.0,801760.SI,3545693137.496,0.0
300302,0.00276396756119251,0.0,-0.00046999272590833097,0.0,801750.SI,2891490798.592,0.0
300303,0.008523577435313779,0.0,-0.0005449705665208559,0.0,801080.SI,5925914313.24,0.0533864200456126
300308,0.012,0.0,-0.000687990214680415,0.0,801770.SI,22905479336.968,0.154524728645749
300309,0.012,0.005,-0.0024883963618175,0.0,801790.SI,2923050626.816,-0.19750559750439897
300310,0.008178452902306491,0.0,0.000322417323028506,0.0,801770.SI,3897858905.66,0.0
300315,0.012,0.0,5.52422256075939e-05,0.0,801760.SI,15591579195.656,0.0
300316,0.012,0.0,-0.00038219815817513997,0.0,801730.SI,26130922881.02,0.129787259565769
300318,0.00211796322903895,0.0,-0.000225592833361006,0.0,801150.SI,3569065060.122,0.0
300320,0.00203009484264533,0.0,-0.00056864159784817,0.0,801030.SI,2535970766.904,-0.0030704144681948397
300322,0.005379170079947379,0.0,-0.000293305856052479,0.0,801080.SI,5738559600.06,0.0
300323,0.0037292193005660705,0.0,-0.00022224510234419303,0.0,801080.SI,4402842785.208,-0.0340213717960421
300324,0.012,0.0,0.000631124690190474,0.00403541273700044,801750.SI,7079952856.068001,-0.06644870600436
300326,0.012,0.0,0.0010719381823894802,0.0,801150.SI,18915002334.5,0.0160859972522179
300327,0.010705550806227001,0.0,0.000890521783658363,0.00700859763280939,801080.SI,8847188776.12,0.00440708272883615
300328,0.012,0.0,-0.0007411356644142629,0.0,801050.SI,6961571561.2,0.0515670022355161
300331,0.0066449744991580705,0.0,-9.36023486100188e-05,0.0,801080.SI,4436315918.078,0.132801628051488
300333,0.00323785568836328,0.0,-0.00042080129164262005,0.0,801750.SI,2832461773.52,0.0
300336,0.012,0.0,-0.000577334231306589,0.0,801760.SI,3818543476.086,0.0
300341,0.0028856062647142897,0.0,0.000987204764619795,0.0,801890.SI,3904882260.132,0.0
300342,0.012,0.0,-0.00014233967538063302,0.0,801110.SI,7839631009.13,0.0
300346,0.012,0.0,-0.000365687596268729,0.0,801080.SI,12464944002.42,0.267944124731634
300347,0.012,0.0,0.000532765276858399,0.010094132246813,801150.SI,44233334869.84,0.16757582457942002
300348,0.012,0.0,0.00041798004905088703,0.0,801750.SI,8968254452.14,0.11760379890361501
300349,0.00224914345395064,0.0,0.0008284914650653361,0.0,801890.SI,5508966762.551999,-0.0288117057979937
300352,0.0108301171240668,0.0,-0.00039251281953510696,0.0,801750.SI,7708589945.6,0.025572868877749
300357,0.012,0.0,0.00111329089534849,0.009928085799486959,801150.SI,25877999905.656002,0.168439102853708
300358,0.012,0.0,-0.00183599673147405,0.0,801150.SI,3950736707.47,-0.0017317984727934
300363,0.012,0.0,0.000153087368686377,0.0,801150.SI,10273324432.128,0.18488571483994898
300365,0.004761916856641271,0.0,0.0005029525494459389,0.0,801750.SI,3494971391.382,-0.0486912366161374
300366,0.00410487203766983,0.0,0.000391843660388267,0.0,801750.SI,3059684340.7279997,0.0
300367,0.012,0.0,-0.0065733724714544,0.0,801750.SI,3289411493.2,-0.13712530723392
300368,0.012,0.0,-3.23101674986317e-05,0.0,801750.SI,4006651522.43,0.0281462240652133
300369,0.00750599980415698,0.0,-0.000638389517938555,0.0,801750.SI,13349254079.976002,0.072829816219508
300373,0.012,0.0,-0.00018826993446622,0.0,801080.SI,11902109773.808,0.0
300376,0.00229040395644894,0.0,0.000442719956160196,0.00278210319226602,801730.SI,11028805962.528,0.0
300377,0.0103624178809546,0.0,-0.000240839512597638,0.0,801750.SI,5020452402.924,-0.0600776957750066
300378,0.00271003901688294,0.0,-0.000236061812355547,0.0,801750.SI,3307740622.032,0.0
300379,0.012,0.0,-0.0005443908746837901,0.0,801750.SI,9627701460.192,0.11005705711847501
300381,0.00360547599358111,0.0,-0.00011356508526486899,0.0,801150.SI,4969389298.808,0.0163624513171607
300382,0.00322484069308647,0.0,-0.00136662588854565,0.0,801890.SI,3766421328.48,0.0
300383,0.012,0.0,-0.000328617100099404,0.0,801770.SI,37993110041.156,0.0980011770240963
300386,0.00901576967867624,0.0,-0.00036603825828227204,0.0,801750.SI,3597451538.8,0.0961302001427663
300387,0.00886378274626831,0.0,-0.00153102671943405,0.0,801030.SI,2530405135.572,0.0
300388,0.00241597640922993,0.0,0.000386040297186781,0.0,801160.SI,5205020118.936,-0.0198652422753355
300390,0.010051278089743999,0.0,-0.00016208704514124499,0.0,801080.SI,3651845898.888,0.0375827722082728
300391,0.00307451748383947,0.0,0.000703490500765077,0.0,801890.SI,4156018283.76,0.0
300393,0.00317890059675878,0.0,-0.000664864085063791,0.0,801730.SI,3932374459.234,0.0
300394,0.0052656251925792,0.0,-6.15187548622621e-05,0.0,801770.SI,8277825637.44,0.282810616077705
300395,0.00293873061615429,0.0,0.00111137049716095,0.0,801050.SI,6443049380.85,0.12365063802558901
300396,0.00504319817584816,0.0,0.00027300566876842404,0.0037903053040022,801150.SI,5468188755.36,0.0
300397,0.012,0.0,-0.000588237885694365,0.0,801740.SI,5734693892.75,0.11552733830590199
300398,0.012,0.0,0.000269415050927527,0.0,801030.SI,8936036438.056,0.0
300400,0.012,0.0,0.00045733740926008604,0.0,801890.SI,2569963683.83,0.0
300401,0.00488239856770721,0.0,-0.00042155312562284,0.0,801150.SI,5812898524.2,-0.0254625789949465
300406,0.00447530464059239,0.0,0.000829592543753433,0.0,801150.SI,6270980453.656,0.0427169618921774
300408,0.012,0.0,0.0009427246218346939,0.0,801080.SI,32525234194.404,0.0
300409,0.00385902443257362,0.0,-5.897529948232329e-05,0.0,801030.SI,3529929309.6,-0.0780007191482767
300413,0.012,0.0,0.000784896561058136,0.00989680136383875,801760.SI,41455810447.088,0.0644864057125261
300415,0.00320008092907822,0.0,-0.000690310006578755,0.0,801890.SI,3103741250.94,-0.0164238037536865
300416,0.00588503794277459,0.0,-0.00075872031290441,0.0,801890.SI,4480861420.42,0.0342128419344684
300418,0.012,0.0,0.000301926049774111,0.0,801760.SI,19500953481.756,0.0
300420,0.00510749008568733,0.0,-0.00014753613068788101,0.0,801890.SI,3004153923.79,0.0194098468561808
300423,0.012,0.0,-0.00251906183745122,0.0,801730.SI,3278620596.468,0.0
300427,0.00608193545208601,0.0,-0.00011326320033151299,0.0,801730.SI,4189771314.456,0.0507233551970579
300428,0.010850948345125,0.0,0.000276125055514722,0.0,801880.SI,3117995181.626,0.00501433366524141
300429,0.012,0.0,-0.00019355153396387,0.0,801030.SI,5307088552.088,0.0358626208735077
300433,0.012,0.0,-0.000324724967418819,0.00499490517524367,801080.SI,71837851821.254,0.0
300436,0.0024719080527905897,0.0,0.000195410760522738,0.0,801150.SI,3354898215.0,0.0
300438,0.0059582879537363,0.0,0.000912603826525417,0.0,801080.SI,4240134510.84,0.0
300440,0.00477722413342019,0.0,0.0,0.0,801750.SI,4427498382.12,0.0300493273699639
300443,0.012,0.0,-0.000797949411761698,0.0,801730.SI,2723745108.006,0.07832227722239099
300448,0.00944157432846133,0.0,0.000526216002845412,0.0,801750.SI,3993234291.09,0.00695663655033601
300450,0.012,0.0,-0.000724276320637093,0.0,801890.SI,34877242179.52,0.0
300451,0.012,0.0,1.8186413715201802e-06,0.0,801750.SI,12396462040.468,0.2347579600359
300452,0.00662830168901149,0.0,-0.000856568724090038,0.0,801150.SI,3022124157.318,0.0
300454,0.012,0.0,0.000648048461769013,0.0,801750.SI,38487890511.84,0.20109187028173897
300455,0.0054228898798389606,0.0,-0.00046765950193091604,0.0,801750.SI,6888947944.45,0.0039400858324901795
300456,0.012,0.0,-0.0006293609796292481,0.0,801740.SI,8000278272.42,0.0187546965978973
300457,0.012,0.0,0.00118181462797436,0.0,801890.SI,12353096136.1,0.00998156487477112
300458,0.0103944026849217,0.0,-0.000103596978407455,0.0,801080.SI,6148551914.832,0.0
300463,0.012,0.0,-0.00135596574014525,0.0,801150.SI,19207316716.94,0.11588967865861802
300464,0.0017475102023298,0.0,0.00155867509993842,0.0017046044577618401,801890.SI,2318781567.648,0.0
300465,0.00626134488086066,0.0,-0.0005602524149408769,0.0,801750.SI,5361147084.0,0.0872814044684247
300468,0.009268863136422929,0.0,-0.000700488236815999,0.0,801750.SI,5947246546.415999,0.0
300470,0.00240479121210597,0.0,0.00042471065133798503,0.0,801890.SI,4873844921.4,0.0
300474,0.0118130022062774,0.0,0.000171123592665806,0.0,801740.SI,9137714705.028,0.0
300476,0.0101973337061292,0.0,-0.000219392938464928,0.0,801080.SI,16410917133.644,0.16589984839341199
300477,0.00638111903568361,0.0,-0.000424744084284745,0.0,801730.SI,3114044244.2159996,0.0
